@relation 2013_fertig-weka.filters.unsupervised.attribute.NominalToString-Cfirst-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Tweet string
@attribute Label {0,1}

@data
'DAS IST EINE HERVORRAGENDE IDEE !Ist auf den 11. Januar verlegt worden. ',0
'Ich will mein Land zurueck ! Ingrid Carlqvist ueber den Multikulti-Albtraum  ',0
'Jungs spielen mit ihren Weihnachtsgeschenken und hoeren dabei orientalische Kinderlieder. Manchmal ist Multikulti auch einfach und schoen.',0
'  Ah ja. Wir waeren dann so weit: Den Muselmanen kann man nicht vertrauen. Kauft nicht bei Moslems. ',0
'  Diese Scheisse sollte man an FB melden vllt. verschwindet sie dann ',0
'Diese Scheisse sollte man an FB melden vllt. verschwindet sie dann ',0
'Ah ja. Wir waeren dann so weit: Den Muselmanen kann man nicht vertrauen. Kauft nicht bei Moslems. ',0
' Es heisst doch deutsche Burschenschaft und nicht multikulti Burschenschaft.',0
' Boris Turovskiy pirat ISLAMISIERUNGs-befuerchter kandidat fuer den landtag bayern oder so',0
'schwarzer jetz auch auf dem OMG ISLAMISIERUNG trip?',0
'Ich habe ein  positiv bewertet: ',0
'Die Islamisierung schreitet unaufhaltsam voran! Anlaesslich des Australia Days benennt sich McDonalds in Maccas um. ',0
'Eduard Kaeser zu «Multikulti» und einer zweiten Aufklaerung ',0
'Die auslaenderfreie “Provinz Thueringen”: Diese Meldung duerfte den Halunken der Multikulti-Mafia sicherlich sauer ... ',0
'  ja aber bitte ohne Schwaben',0
'  NRW: Zahl der Salafisten steigt weiter an - ',0
'Auslaenderquoten im oeffentlichen Dienst und die Wirklichkeit im Land ',0
'MMannheimer-Blog: Ist die Emanzipation mitschuld an der Islamisierung? ',0
'Die Bergretter im ZDF dazu Bier aus dem Muensterland. Multikulti kann ich.',0
'NRW: Zahl der Salafisten steigt weiter an - ',0
'Multikulti zwischen Himmel und Eis (1) - Frauenliebe von Susan Heat ',0
'der eine typ war asiate hat einen spanier gespielt und auf franzoesisch gesungen/gejault. das nennt man mal multikulti.',0
'...so geht Multikulti bei Tieren... ',0
'Multikulti Jazzband spielt im Juedischen Museum ',0
'QQueen:Frohes neues in Neukoelln: So sieht eine multikultuzrelle... ',0
'AufFacebookMelden   Den Muselmanen kann man nicht vertrauen.Kauft nicht bei Moslems. ',0
'korrektheiten Islam Islamisierung Kritik der Kritik der Islamkritik: In Sezession Nr. 51 sind zwei Artikel zur... ',0
'Korrektheiten:Kritik der Kritik der Islamkritik: In Sezession Nr. 51 sind... ',0
'Multikulti Jazzband spielt im Juedischen Museum: Eine Band die auf der ganzen Welt zu Hause ist: Am S... ',0
' Oder das beste ist die schleichende Islamisierung wen sie ein Problem damit haben wen es in der Schweiz mehr Muslime gibt.',0
' dreck. seite melden. auf gehts. ',0
