@relation 'labelledToWeka-weka.filters.unsupervised.attribute.Reorder-R1,2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NominalToString-Cfirst-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-weka.filters.unsupervised.attribute.NominalToString-Cfirst'

@attribute Tweet string
@attribute Label {0,1}

@data
'Claudia Roth: Wer Sex-Attacken von Asylanten anprangert ist ein „geistiger Bruder“ der Taeter! Fuck you from Switzerland! asylanten Gruene',1
'Die Unterbringung im Gefaengnis nur weil man Verbrechen begangen hat ist ein Verstoß gegen die Menschenwuerde.Hungerstreik Rapefugees',1
'Gratis Haeuser Wohnungen Handys u. Öffitickets Mindestsicherung Straffreiheit Vorreihung in Ambulanzen Schlaraffenland Ö ZIB2 Asylanten',1
'BeateUhse Konzern vermarktet Scharia konforme Sexprodukte - bitte boykottiert diese Firma.',1
'laut orban wird merkel Europa mit neuen 500.000 asylanten fluten zusaetzlich zu den millionen die sowieso kommen. Ende Gelaende D',1
'In diesem Moment wird die Ernst-Grube-Halle endlich geraeumt leipzig npd jn Legida RefugeesNotWelcome',1
'illner. erst hieß es es kaemen nur top Arbeitskraefte. jetzt lese ich NUR von wichsenden vergewaltigenden betruegenden asylanten. merkel',1
'Slovenien macht die Grenze dicht! Noch eine gute Nachricht! merkelmussweg abmerkeln refugeesnotwelcome',1
'Luxushotels werden in Asylanten Unterkuenfte  umfunktioniert  Deutsche muessen in primitiven heruntergekommenen  Slums leben.annewill ARD',1
'Niemand hat mich gefragt ob ich das schaffen will. Asylwahn Rapefugees  Volksentscheid zu Asylrecht Grenzen dicht Merkel muss weg!',1
'Ausnahmen beim Mindestlohn sind auch ueberhaupt nicht mit der Scharia vereinbar wenn Moslems betroffen sind. SPD CDU Deutschland',1
'Es nicht die Angst vor asylanten sondern die ueberfremdung Deutschlands. Und ihr Politiker wisst dieses auch ganz genau!! Es reicht Stopp!!',1
'Vor einem Jahr mussten Eltern wenn Töchter ins Schwimmbad gingen nur ueberlegen ob sie schon schwimmen können. Rapefugees',1
'hartaberfair Andere EU Laender sind Land und Buerger wichtiger als Asylanten. Moralisch ethisch und finanziell verstaendlich',1
'Idee: Hartzer VS Asylanten im Einzelkampf . Wer schneller nen Arbeits/Ausbildungsplatz findet und Deutsch lernt/kann darf bleiben.',1
'Gestern kamen die Asylanten. Heute Nacht wurde versucht einzubrechen. Zufall?',1
'Erschreckend daß es Frauen sind die 30 Jahre Emanzipation zugunsten islamistischer Vergewaltiger in die Tonne treten! rapefugees AfD',1
'Deutschland uebt Karneval nach den Regeln der Scharia weil da eh bald nur noch Moslems feiern werden. Deutsche Frauen aus Angst Zuhause',1
'fakt auf ard: asylanten fahren mit Taxi herum auf Steuerzahlerkosten. mehrere 100€. merkel macht es möglich! unglaublich!',1
'Asylanten Man kann NICHT einf 2 VERSCHIEDENE Menschen bzw Völker/Kulturenzusammenleg + sagen nun seit ma glueckl miteinander+versteht euch',1
'Arabisch als Schulsprache - Islamisierung Deutschlands in vollem Gange',1
'Stelle mir gerade vor wie es waere wenn die Saudis in Deutschland einmarschieren wuerden Scharia Krieg in Syrien',1
'Wer hat uns verraten? Die Sozialdemokraten!   Werner Faymann ist derzeit eine Paradebeispiel dafuer. Kontingent refugeesnotwelcome traurig',1
'lieber Horst Seehofer der Bayerische Staat braucht eine Strategie die der Islamisierung Bayerns einen Riegel vorschiebt! sz faz',1
'JuliaKloeckner. wir von der cdu schaffen es weitere Millionen asylanten nach D zu locken und die dumme Bevölkerung zu melken. wetten?',1
'maischberger Fratscher:Geld fuer Migranten als Investition.Bis dahin weiterhin rapefugees  Islamisierung und IS Terroristen. abmerkeln',1
'Reker beugt sich Islam und Scharia schafft fuer Frauen Sicherheitszonen (=Fluchtpunkte) Fluechtlinge Köln Massenvergewaltigungen',1
'maischberger Liefers: Wir achten Frauen.... Fuer viele von den rapefugees ist das wie ein Paradies hier.Lasche Strafen bei Vergewaltigungen',1
'Wir werden noch gemeinsam auf PEGIDA stehen Schulter an Schulter bis zu den Zaehnen bewaffnet im Buergerkrieg gegen Rapefugees  schauhin',1
'merkel rechnet mit 3.6 Mio neuen asylanten in D bis 2020! zum vergleich: Schaetzung 2015 war 500.000 gekommen sind >1.1 Mio. dank cdu',1
'Ich habe bis heute nicht verstanden was an Dunkelhaeutigen in schwarzen Burkas mit dunkler “Kultur“ BUNT sein soll... Islamisierung',1
'Dieser Sommer wird der Sommer der Rapefugees schade das die Wahlen nicht im Herbst sind.',1
'maischberger Laschet:Pegida gibts im Westen nicht.Leute trauen sich nicht mitzulaufen wegen aechtung aber islamisierung ist umso realer dor',1
'DANKE Clausnitz FUER EUREN WIDERSTAND ! IHR SEID HELDEN! SOS rapefugees koelnhbf cologne Islamisierung AUS WESTDEUTSCHLAND: DANKE!!!',1
'Asylanten betteln jetzt auch in den Nachbardörfern. Wie lange wird diese Kriminalitaet noch versteckt? Asylbewerber Fluechtlinge asylum',1
'Fluechtlingen nicht sofort gratis Villen & Autos auszuhaendigen ist ein Verstoß gegen die Menschenwuerde. Hungerstreik Rapefugees',1
'Könnten wir Schmarotzer und Kriminelle loswerden wuerde die Asylanten-Schwemme auf beherrschbare Zahlen runtergehen.',1
'Ob Asylanten wohl mitbekommen  daß linke gutmenschen antifa die Deutsche Nation zerstören wollen? ?',1
'In Deutschlandradio Kultur erfahren wir gerade dass der Islam gg dem Christentum die frauenfreundlichere Relion ist. Islamisierung PEGIDA',1
'Ca. 70.000 Syrer fliehen vor Kaempfen. Warum KAEMPFT ihr nicht endlich fuer Euer Land? refugeesNOTwelcome fluechtlinge',1
'Integrierte werden abgeschoben?Illegale TAETER duerfen bleiben?? Wieso laeuft hier so viel falsch?? refugeescrisis islam rapefugees',1
'Liebe Gutmenschen eure Einzelfall Asylanten werden immer mehr.kiel sophienhof  Da sieht man was schlummert in den armen Asylanten.afd',1
'Warum spendet hoaxmap die Werbeeinnahmen nicht den Opferfamilien die durch Vergewaltigung von Fluechtlinge und Asylanten passiert sind',1
'Die Islamisierung des Abendlandes ist die schlimmste Krise der Gegenwart die zu lösen ist durch Zuerueckdraengung des Islam in die Wueste.',1
'Gefluechtete aus den Laendern mit der totalitaeren Ideologie des islam um hier islamisierung der Gesellschaft anzuheizen taqqiya abmerkeln',1
'Deutschland will den Europaeern eine Islamisierung und Zwangsmigration aufzwingen.Das geht nicht!AFD hartaberfair',1
'Ich brauche einen Blog glaube ich 140 Zeichen sind zu wenig. Get rid of Islam Muslims rapefugees',1
'Ungarn will Volksabstimmung durchfuehren so macht man das! refugeesnotwelcome',1
'Seit beginn der Asylflut sprunghafter Anstieg von Vergewaltigungen um fast 500\% (!!!). abmerkeln! Wehrt euch! grenzendicht rapefugees',1
'NRW: Duisburg-Marxloh ist erst der Anfang...der Rest ist in Arbeit abmerkeln islamisierung Migranten',1
'Sind in Clausnitz 1000 Anzeigen wg. körperlicher Angriffe+Diebstahl eingegangen? kölnhbf Polizei rapefugees Handgranate Asyl Merkel',1
'Kiel Wer jetzt immer noch die Blockparteien waehlt macht sich mitschuldig an kommenden Verbrechen!!!!!! abmerkeln rapefugees AFD waehlen!',1
'Deutsche Frauen an rapefugees opfern. wasistlinks',1
'man kann nicht mio arbeitslose muslimische asylanten gegen die deutsche Mehrheit ins Land lassen & die Mehrheit als Nazis beschimpfen cdu!',1
'Gegen Multikulti hab ich eigentlich nichts gegen Islamisierung schon.',1
'Ihre Worte hoer',?
'Nur weil',?
